logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,speed,pace
27434541646,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 18, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",106,145,1075000,1075000,1207.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 3}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 14}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/17/19 06:23:43,2019-12-14 13:35:28,12/14/19 13:35:28,1075000,21.336,False,False,,,,,
27434541649,Outdoor Bike,1071,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",104,170,1280000,1280000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 1}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 19}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/17/19 06:23:43,2019-12-16 07:59:18,12/16/19 07:59:18,1280000,32.41,False,False,,,,,
27434541652,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",97,135,1126000,1126000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 9}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 8}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 1}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/17/19 06:23:43,2019-12-16 15:05:08,12/16/19 15:05:08,1126000,33.223,False,False,,,,,
27435230149,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",108,164,1127000,1127000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 18}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/17/19 07:44:01,2019-12-17 07:14:41,12/17/19 07:14:41,1127000,45.72,False,False,,,,,
27452802344,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",104,198,1536000,1536000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 26}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/17/19 21:05:01,2019-12-17 20:35:59,12/17/19 20:35:59,1536000,23.114,False,False,,,,,
27534092675,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",104,139,922000,922000,1609.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 16}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/20/19 18:08:27,2019-12-19 09:10:49,12/19/19 09:10:49,922000,0.0,False,False,,,,,
27534092682,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",115,177,1178000,1178000,1384.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 17}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/20/19 18:08:27,2019-12-19 16:55:03,12/19/19 16:55:03,1178000,15.24,False,False,,,,,
27534092688,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",104,284,2048000,2048000,2874.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 34}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/20/19 18:08:27,2019-12-19 21:17:02,12/19/19 21:17:02,2048000,45.72,False,False,,,,,
27534092694,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",107,169,1178000,1178000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 20}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/20/19 18:08:28,2019-12-20 07:17:48,12/20/19 07:17:48,1178000,33.528,False,False,,,,,
27534092699,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",104,170,1280000,1280000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 2}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 18}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/20/19 18:08:28,2019-12-20 14:48:23,12/20/19 14:48:23,1280000,31.8,False,False,,,,,
27543531543,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",110,283,1895000,1895000,2709.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 28}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 3}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/21/19 10:21:05,2019-12-21 09:41:38,12/21/19 09:41:38,1895000,76.2,False,False,,,,,
27549073841,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 5, 'name': 'very'}]",105,108,921000,921000,756.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 2}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 13}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/21/19 17:54:49,2019-12-21 17:24:10,12/21/19 17:24:10,921000,0.0,False,False,,,,,
27558521610,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 21, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",92,233,1945000,1945000,2304.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 13}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 17}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/22/19 12:03:25,2019-12-22 11:23:39,12/22/19 11:23:39,1945000,0.0,False,False,,,,,
27586047597,Walk,90013,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",100,131,1177000,1177000,1251.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 3}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 16}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/24/19 09:40:00,2019-12-24 09:14:01,12/24/19 09:14:01,1177000,12.192,False,False,,,,,
27705131910,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",97,140,1433000,1433000,1105.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 4}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 19}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/30/19 22:35:51,2019-12-30 10:21:02,12/30/19 10:21:02,1433000,0.0,False,False,,,,,
27711976213,Walk,90013,"[{'minutes': 16, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 26, 'name': 'fairly'}, {'minutes': 50, 'name': 'very'}]",97,706,6042000,6042000,7695.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 24}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 76}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",12/31/19 11:40:51,2019-12-31 09:43:56,12/31/19 09:43:56,6042000,48.768,False,False,,,,,
27735089353,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 5, 'name': 'very'}]",97,163,1434000,1434000,1536.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 2}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 21}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/01/20 21:11:06,2020-01-01 20:44:02,01/01/20 20:44:02,1434000,6.096,False,False,,,,,
27693906868,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 16, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",107,412,3084000,2774000,4687.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 45}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 1}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/02/20 10:48:18,2020-01-02 09:47:18,01/02/20 09:47:18,3084000,75.895,False,True,3.451914,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149200880', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'GPS', 'VO2_MAX', 'ELEVATION', 'PACE', 'CALORIES', 'STEPS']}",4.416151405912041,815.1894419155482
27701211473,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 32, 'name': 'very'}]",129,385,2000000,1874000,3657.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 12}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 20}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/02/20 19:52:37,2020-01-02 19:10:57,01/02/20 19:10:57,2000000,6.096,False,False,2.6731249999999998,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149200880', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",5.135148345784418,
27772475819,Walk,90013,"[{'minutes': 7, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 38, 'name': 'fairly'}, {'minutes': 32, 'name': 'very'}]",105,652,5479000,5479000,6013.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 4}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 87}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/03/20 11:51:47,2020-01-03 10:10:25,01/03/20 10:10:25,5479000,70.104,False,False,,,,,
27789484040,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",103,131,922000,922000,1230.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 1}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 13}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/04/20 11:39:08,2020-01-04 11:11:27,01/04/20 11:11:27,922000,9.144,False,False,,,,,
27791281142,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",99,115,973000,973000,1280.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 1}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 15}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/04/20 13:55:15,2020-01-04 13:12:37,01/04/20 13:12:37,973000,0.0,False,False,,,,,
27752229482,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",133,411,1826000,1822000,4591.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 1}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 7}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 22}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/05/20 19:42:31,2020-01-05 19:11:30,01/05/20 19:11:30,1826000,3.658,False,False,4.222773,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149200880', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",8.343582875960484,
27826056943,Walk,90013,"[{'minutes': 7, 'name': 'sedentary'}, {'minutes': 26, 'name': 'lightly'}, {'minutes': 26, 'name': 'fairly'}, {'minutes': 32, 'name': 'very'}]",94,646,5481000,5481000,6409.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 39}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 52}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/06/20 10:40:31,2020-01-06 08:57:29,01/06/20 08:57:29,5481000,24.384,False,False,,,,,
27827467203,Walk,90013,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",101,337,2611000,2611000,2886.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 6}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 37}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/06/20 12:37:19,2020-01-06 11:40:31,01/06/20 11:40:31,2611000,30.48,False,False,,,,,
27836870928,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 12, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",97,314,2611000,2611000,3071.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 6}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 37}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/06/20 19:25:26,2020-01-06 18:28:25,01/06/20 18:28:25,2611000,39.624,False,False,,,,,
27865096783,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 25, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",100,460,3380000,3380000,4090.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 1}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 52}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 2}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/07/20 15:58:46,2020-01-07 14:47:50,01/07/20 14:47:50,3380000,42.672,False,False,,,,,
27873136721,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",99,180,1332000,1332000,1925.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 2}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 20}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/07/20 18:29:56,2020-01-07 17:51:18,01/07/20 17:51:18,1332000,0.0,False,False,,,,,
27843990331,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 44, 'name': 'very'}]",144,665,2691000,2687000,5687.0,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 5}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 30}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 9}]",01/07/20 20:15:48,2020-01-07 19:23:08,01/07/20 19:23:08,2691000,12.802,False,False,5.134671,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149200880', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",6.827901749162635,
27902333633,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",99,163,1229000,1229000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 6}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 14}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/08/20 07:37:03,2020-01-08 07:09:11,01/08/20 07:09:11,1229000,36.576,False,False,,,,,
27907776813,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 26, 'name': 'very'}]",107,329,2355000,2355000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 6}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 32}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/08/20 14:25:09,2020-01-08 13:38:18,01/08/20 13:38:18,2355000,12.192,False,False,,,,,
28079647980,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",107,459,3380000,3380000,3797.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 1}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 56}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/14/20 19:39:38,2020-01-09 13:43:51,01/09/20 13:43:51,3380000,27.432,False,False,,,,,
27965686143,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",111,262,1792000,1792000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 25}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/09/20 20:53:17,2020-01-09 20:05:18,01/09/20 20:05:18,1792000,6.096,False,False,,,,,
27979632914,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",122,200,1126000,1126000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 14}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 4}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/10/20 07:47:42,2020-01-10 07:14:19,01/10/20 07:14:19,1126000,39.624,False,False,,,,,
27986389936,Outdoor Bike,1071,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",102,281,2048000,2048000,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 2}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 33}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/10/20 15:53:02,2020-01-10 15:01:56,01/10/20 15:01:56,2048000,21.336,False,False,,,,,
27990428164,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",107,183,1280000,1280000,1480.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 0}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 22}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/10/20 19:39:49,2020-01-10 19:06:51,01/10/20 19:06:51,1280000,15.24,False,False,,,,,
28021847364,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 4, 'name': 'very'}]",95,135,1177000,1177000,1238.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 1}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 14}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/12/20 15:21:57,2020-01-12 14:54:17,01/12/20 14:54:17,1177000,12.192,False,False,,,,,
28032465037,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",96,119,921000,921000,1075.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 4}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 12}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 0}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/12/20 21:30:37,2020-01-12 21:08:54,01/12/20 21:08:54,921000,3.048,False,False,,,,,
28046775641,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",104,266,1843000,1843000,2352.0,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 92, 'minutes': 3}, {'name': 'Fat Burn', 'min': 92, 'max': 129, 'minutes': 27}, {'name': 'Cardio', 'min': 129, 'max': 157, 'minutes': 1}, {'name': 'Peak', 'min': 157, 'max': 220, 'minutes': 0}]",01/13/20 14:55:42,2020-01-13 14:03:31,01/13/20 14:03:31,1843000,27.432,False,False,,,,,
